customer_id,bad_flag_90plus_stmt6,net_loss_amount_usd
CUST101190,0,0.0
CUST101119,0,0.0
CUST104885,0,0.0
CUST102480,0,0.0
CUST105990,0,0.0
CUST101588,0,0.0
CUST107916,0,0.0
CUST104405,0,0.0
CUST105766,0,0.0
CUST106438,0,0.0
CUST101834,1,95.0
CUST109787,0,0.0
CUST109783,0,0.0
CUST102016,1,177.0
CUST108306,0,0.0
CUST105146,0,0.0
CUST100554,0,0.0
CUST103584,0,0.0
CUST100420,0,0.0
CUST101233,0,0.0
CUST106559,0,0.0
CUST103879,0,0.0
CUST104238,0,0.0
CUST105579,0,0.0
CUST109688,0,0.0
CUST106811,0,0.0
CUST102709,0,0.0
CUST106288,0,0.0
CUST105163,0,0.0
CUST102788,0,0.0
CUST109317,0,0.0
CUST107578,0,0.0
CUST108000,0,0.0
CUST100307,0,0.0
CUST105576,1,4596.04
CUST102967,1,1279.6
CUST103112,0,0.0
CUST105100,0,0.0
CUST103575,0,0.0
CUST104667,0,0.0
CUST104558,0,0.0
CUST101036,0,0.0
CUST108295,0,0.0
CUST109388,0,0.0
CUST109104,0,0.0
CUST103772,0,0.0
CUST107527,0,0.0
CUST108495,0,0.0
CUST109075,0,0.0
CUST103799,0,0.0
CUST104857,0,0.0
CUST109535,0,0.0
CUST105466,0,0.0
CUST105504,0,0.0
CUST102928,0,0.0
CUST108534,0,0.0
CUST102187,0,0.0
CUST106545,1,685.47
CUST106970,0,0.0
CUST107818,0,0.0
CUST105609,0,0.0
CUST103472,0,0.0
CUST107488,0,0.0
CUST102707,0,0.0
CUST104088,1,799.35
CUST109712,0,0.0
CUST101676,0,0.0
CUST106988,1,95.0
CUST109665,0,0.0
CUST101299,0,0.0
CUST101612,0,0.0
CUST108273,0,0.0
CUST109063,0,0.0
CUST107400,0,0.0
CUST101281,0,0.0
CUST104091,0,0.0
CUST107076,0,0.0
CUST109935,0,0.0
CUST106158,0,0.0
CUST103960,0,0.0
CUST106994,0,0.0
CUST102138,0,0.0
CUST104190,1,1971.14
CUST102949,0,0.0
CUST109045,0,0.0
CUST103867,1,95.0
CUST109217,0,0.0
CUST100534,0,0.0
CUST109625,0,0.0
CUST102491,0,0.0
CUST109584,0,0.0
CUST109082,1,7210.58
CUST103857,0,0.0
CUST101217,0,0.0
CUST105102,0,0.0
CUST104975,0,0.0
CUST101984,0,0.0
CUST104362,0,0.0
CUST102236,0,0.0
CUST109195,0,0.0
CUST101057,0,0.0
CUST100573,0,0.0
CUST106538,0,0.0
CUST108871,0,0.0
CUST104576,0,0.0
CUST104324,0,0.0
CUST102912,0,0.0
CUST101258,0,0.0
CUST101979,1,95.0
CUST106032,0,0.0
CUST109820,0,0.0
CUST109152,0,0.0
CUST100331,0,0.0
CUST105420,0,0.0
CUST100103,0,0.0
CUST104418,0,0.0
CUST100942,0,0.0
CUST107849,0,0.0
CUST103906,0,0.0
CUST109397,0,0.0
CUST100360,0,0.0
CUST105963,1,2140.51
CUST106045,0,0.0
CUST105488,0,0.0
CUST103011,0,0.0
CUST101775,0,0.0
CUST103708,0,0.0
CUST100475,0,0.0
CUST105386,0,0.0
CUST103121,1,5871.95
CUST104645,0,0.0
CUST109910,0,0.0
CUST100370,0,0.0
CUST103221,0,0.0
CUST104174,0,0.0
CUST102429,0,0.0
CUST102432,0,0.0
CUST109464,0,0.0
CUST101255,0,0.0
CUST106496,1,136.0
CUST106105,0,0.0
CUST105685,0,0.0
CUST107409,0,0.0
CUST101642,1,1730.15
CUST100602,0,0.0
CUST107291,0,0.0
CUST101047,1,9186.96
CUST105034,0,0.0
CUST100154,0,0.0
CUST107804,1,1994.5
CUST101236,0,0.0
CUST107222,0,0.0
CUST102338,0,0.0
CUST107546,0,0.0
CUST103577,0,0.0
CUST102753,0,0.0
CUST104899,0,0.0
CUST107824,0,0.0
CUST109528,0,0.0
CUST105138,0,0.0
CUST100753,0,0.0
CUST101902,0,0.0
CUST109562,0,0.0
CUST104370,0,0.0
CUST103246,0,0.0
CUST104598,0,0.0
CUST102642,0,0.0
CUST100655,0,0.0
CUST100224,0,0.0
CUST104313,0,0.0
CUST102882,0,0.0
CUST106386,1,136.0
CUST102840,1,177.0
CUST101562,0,0.0
CUST109542,0,0.0
CUST105771,0,0.0
CUST109890,1,4782.6
CUST105181,0,0.0
CUST103066,0,0.0
CUST100046,1,95.0
CUST106995,0,0.0
CUST105228,0,0.0
CUST102329,0,0.0
CUST100759,0,0.0
CUST105719,0,0.0
CUST103998,0,0.0
CUST104015,0,0.0
CUST101001,0,0.0
CUST109526,0,0.0
CUST108726,1,4014.17
CUST103918,0,0.0
CUST104342,0,0.0
CUST108806,0,0.0
CUST100455,0,0.0
CUST102317,0,0.0
CUST109506,0,0.0
CUST102048,0,0.0
CUST100505,0,0.0
CUST105626,0,0.0
CUST108835,0,0.0
CUST101898,0,0.0
CUST101994,0,0.0
CUST103661,0,0.0
CUST105615,0,0.0
CUST100340,0,0.0
CUST104232,0,0.0
CUST102890,0,0.0
CUST108468,0,0.0
CUST104070,0,0.0
CUST104017,0,0.0
CUST109431,0,0.0
CUST104493,0,0.0
CUST109115,1,95.0
CUST101980,0,0.0
CUST107964,0,0.0
CUST107735,1,1787.55
CUST106159,0,0.0
CUST102388,0,0.0
CUST102886,0,0.0
CUST103723,0,0.0
CUST109684,0,0.0
CUST101466,0,0.0
CUST103125,0,0.0
CUST108667,0,0.0
CUST104936,0,0.0
CUST100953,0,0.0
CUST100944,0,0.0
CUST102071,0,0.0
CUST103238,0,0.0
CUST109444,0,0.0
CUST104307,0,0.0
CUST101938,0,0.0
CUST102358,0,0.0
CUST105702,1,3864.2
CUST103307,0,0.0
CUST109617,0,0.0
CUST103268,0,0.0
CUST109574,0,0.0
CUST102459,0,0.0
CUST104933,0,0.0
CUST101245,0,0.0
CUST104793,0,0.0
CUST102680,0,0.0
CUST100050,0,0.0
CUST106913,0,0.0
CUST105799,0,0.0
CUST103877,0,0.0
CUST108111,0,0.0
CUST109405,0,0.0
CUST109778,1,17657.75
CUST102787,0,0.0
CUST105150,0,0.0
CUST103447,0,0.0
CUST105423,0,0.0
CUST105925,0,0.0
CUST103490,0,0.0
CUST106973,0,0.0
CUST103090,0,0.0
CUST106002,0,0.0
CUST101148,0,0.0
CUST101362,0,0.0
CUST101851,0,0.0
CUST109193,0,0.0
CUST102085,0,0.0
CUST101790,0,0.0
CUST106458,0,0.0
CUST103866,0,0.0
CUST100604,0,0.0
CUST104918,0,0.0
CUST107506,0,0.0
CUST101060,0,0.0
CUST104808,0,0.0
CUST103543,0,0.0
CUST105460,0,0.0
CUST106314,0,0.0
CUST108134,0,0.0
CUST104139,1,1838.15
CUST108254,0,0.0
CUST101509,0,0.0
CUST103012,0,0.0
CUST102870,0,0.0
CUST106209,0,0.0
CUST100883,1,95.0
CUST101063,0,0.0
CUST108934,0,0.0
CUST104609,0,0.0
CUST106239,0,0.0
CUST105090,0,0.0
CUST109786,0,0.0
CUST104883,1,1959.99
CUST102516,0,0.0
CUST102892,0,0.0
CUST104319,0,0.0
CUST103325,0,0.0
CUST106882,0,0.0
CUST100118,0,0.0
CUST106358,0,0.0
CUST107391,0,0.0
CUST103849,0,0.0
CUST104392,0,0.0
CUST103689,0,0.0
CUST100068,0,0.0
CUST107629,0,0.0
CUST100276,0,0.0
CUST102539,0,0.0
CUST107168,0,0.0
CUST106552,0,0.0
CUST102076,0,0.0
CUST100940,0,0.0
CUST101624,1,2878.48
CUST107652,0,0.0
CUST107337,0,0.0
CUST107176,0,0.0
CUST105093,0,0.0
CUST104957,1,136.0
CUST107531,0,0.0
CUST107324,0,0.0
CUST102223,0,0.0
CUST101888,0,0.0
CUST102101,0,0.0
CUST106899,0,0.0
CUST104250,0,0.0
CUST106600,0,0.0
CUST109761,0,0.0
CUST102589,1,177.0
CUST105043,0,0.0
CUST108737,1,136.0
CUST107566,0,0.0
CUST100401,0,0.0
CUST107446,0,0.0
CUST108749,0,0.0
CUST100642,0,0.0
CUST103360,0,0.0
CUST101282,0,0.0
CUST102939,0,0.0
CUST102877,0,0.0
CUST102437,0,0.0
CUST103567,0,0.0
CUST102658,0,0.0
CUST108430,0,0.0
CUST107996,0,0.0
CUST106903,0,0.0
CUST108586,0,0.0
CUST108452,1,2401.03
CUST109978,0,0.0
CUST105317,0,0.0
CUST109308,0,0.0
CUST103301,0,0.0
CUST101472,0,0.0
CUST100148,0,0.0
CUST101259,0,0.0
CUST105301,0,0.0
CUST109884,0,0.0
CUST108904,0,0.0
CUST100188,0,0.0
CUST106852,0,0.0
CUST108488,1,2679.26
CUST103527,0,0.0
CUST103398,0,0.0
CUST102406,0,0.0
CUST101972,0,0.0
CUST102038,0,0.0
CUST109047,0,0.0
CUST107220,0,0.0
CUST104167,0,0.0
CUST100355,0,0.0
CUST105257,0,0.0
CUST109988,0,0.0
CUST108833,0,0.0
CUST109302,0,0.0
CUST109954,0,0.0
CUST108043,0,0.0
CUST102253,0,0.0
CUST103613,0,0.0
CUST102040,0,0.0
CUST104253,0,0.0
CUST106594,0,0.0
CUST100142,1,3362.19
CUST101051,1,2594.34
CUST104407,0,0.0
CUST106798,0,0.0
CUST103959,0,0.0
CUST103603,0,0.0
CUST107744,0,0.0
CUST106750,0,0.0
CUST100304,1,271.16
CUST103076,0,0.0
CUST103814,0,0.0
CUST109448,0,0.0
CUST104510,1,3440.85
CUST108494,1,177.0
CUST107287,0,0.0
CUST101594,0,0.0
CUST106240,0,0.0
CUST103437,0,0.0
CUST104406,0,0.0
CUST108692,1,136.0
CUST101376,0,0.0
CUST100380,1,8883.72
CUST101523,0,0.0
CUST103809,0,0.0
CUST107016,0,0.0
CUST105503,0,0.0
CUST102499,1,177.0
CUST109601,0,0.0
CUST107508,0,0.0
CUST107777,0,0.0
CUST104297,0,0.0
CUST106419,0,0.0
CUST107003,1,1809.66
CUST107161,0,0.0
CUST101690,0,0.0
CUST103581,0,0.0
CUST109443,0,0.0
CUST104969,0,0.0
CUST103794,1,95.0
CUST107386,0,0.0
CUST103412,1,3512.68
CUST102512,0,0.0
CUST109557,0,0.0
CUST100686,0,0.0
CUST104265,0,0.0
CUST102777,0,0.0
CUST101468,0,0.0
CUST107447,0,0.0
CUST109867,0,0.0
CUST108882,1,7623.97
CUST101995,0,0.0
CUST100767,1,1393.8
CUST106842,0,0.0
CUST102341,0,0.0
CUST105815,0,0.0
CUST102474,0,0.0
CUST103462,0,0.0
CUST104776,0,0.0
CUST108816,0,0.0
CUST102442,0,0.0
CUST109288,0,0.0
CUST104729,0,0.0
CUST100635,0,0.0
CUST101772,1,5527.12
CUST100629,0,0.0
CUST107976,0,0.0
CUST109468,0,0.0
CUST102144,0,0.0
CUST103010,0,0.0
CUST103329,0,0.0
CUST102217,0,0.0
CUST107244,0,0.0
CUST108323,0,0.0
CUST104439,0,0.0
CUST107901,0,0.0
CUST108504,1,5276.17
CUST104381,0,0.0
CUST108725,0,0.0
CUST108450,0,0.0
CUST101339,0,0.0
CUST108372,1,5272.24
CUST109856,0,0.0
CUST107466,0,0.0
CUST107199,0,0.0
CUST105677,0,0.0
CUST109691,0,0.0
CUST107212,0,0.0
CUST106534,0,0.0
CUST108746,0,0.0
CUST104973,0,0.0
CUST105335,0,0.0
CUST102846,0,0.0
CUST101838,0,0.0
CUST109951,0,0.0
CUST102222,0,0.0
CUST101284,0,0.0
CUST107882,0,0.0
CUST104693,0,0.0
CUST109948,0,0.0
CUST101437,0,0.0
CUST106169,0,0.0
CUST109611,0,0.0
CUST105259,0,0.0
CUST104714,0,0.0
CUST103391,0,0.0
CUST100428,0,0.0
CUST102970,0,0.0
CUST108832,0,0.0
CUST106815,1,5085.1
CUST103965,0,0.0
CUST103024,0,0.0
CUST106375,1,2636.6
CUST103611,0,0.0
CUST107837,0,0.0
CUST109507,0,0.0
CUST106429,0,0.0
CUST104707,0,0.0
CUST108428,0,0.0
CUST104081,0,0.0
CUST107757,0,0.0
CUST108964,0,0.0
CUST107333,0,0.0
CUST104338,0,0.0
CUST107771,1,626.54
CUST105629,0,0.0
CUST103083,0,0.0
CUST108767,0,0.0
CUST101439,0,0.0
CUST108961,1,95.0
CUST105390,0,0.0
CUST104459,0,0.0
CUST102573,0,0.0
CUST109964,0,0.0
CUST103993,1,3030.97
CUST101948,0,0.0
CUST101206,0,0.0
CUST109149,0,0.0
CUST108456,0,0.0
CUST109450,0,0.0
CUST102032,0,0.0
CUST100804,0,0.0
CUST101033,0,0.0
CUST105787,0,0.0
CUST108634,0,0.0
CUST103545,0,0.0
CUST104287,1,4063.16
CUST108721,1,1051.08
CUST107587,0,0.0
CUST100419,0,0.0
CUST109654,0,0.0
CUST104304,0,0.0
CUST101365,0,0.0
CUST109869,0,0.0
CUST105783,1,136.0
CUST102542,0,0.0
CUST100018,0,0.0
CUST101913,0,0.0
CUST108567,0,0.0
CUST105353,0,0.0
CUST107402,0,0.0
CUST101622,1,2396.93
CUST100180,0,0.0
CUST109113,0,0.0
CUST106210,0,0.0
CUST103848,0,0.0
CUST102618,1,3641.56
CUST103818,0,0.0
CUST101222,0,0.0
CUST100737,0,0.0
CUST103222,0,0.0
CUST108381,0,0.0
CUST101539,0,0.0
CUST100577,1,95.0
CUST105270,0,0.0
CUST104186,0,0.0
CUST106634,0,0.0
CUST103342,0,0.0
CUST101837,0,0.0
CUST109623,0,0.0
CUST109101,0,0.0
CUST108997,0,0.0
CUST102732,0,0.0
CUST100601,0,0.0
CUST105016,0,0.0
CUST100128,0,0.0
CUST102566,1,95.0
CUST108002,0,0.0
CUST104330,1,2114.01
CUST107954,0,0.0
CUST105795,0,0.0
CUST102854,0,0.0
CUST100379,0,0.0
CUST104992,0,0.0
CUST101840,0,0.0
CUST106895,0,0.0
CUST103046,0,0.0
CUST107355,0,0.0
CUST109013,0,0.0
CUST106059,0,0.0
CUST102099,1,12552.65
CUST106953,0,0.0
CUST104261,0,0.0
CUST106226,0,0.0
CUST109126,0,0.0
CUST102513,1,1085.06
CUST109527,1,177.0
CUST104681,0,0.0
CUST101436,1,136.0
CUST108694,0,0.0
CUST107314,0,0.0
CUST102088,0,0.0
CUST104434,1,6092.28
CUST107705,0,0.0
CUST105620,0,0.0
CUST101143,1,8016.1
CUST100282,0,0.0
CUST108594,0,0.0
CUST103372,0,0.0
CUST102254,0,0.0
CUST107900,0,0.0
CUST109071,0,0.0
CUST108720,0,0.0
CUST107989,0,0.0
CUST100463,0,0.0
CUST108613,0,0.0
CUST101753,0,0.0
CUST108079,0,0.0
CUST100289,0,0.0
CUST102887,0,0.0
CUST104591,0,0.0
CUST108292,0,0.0
CUST107611,0,0.0
CUST109773,0,0.0
CUST101584,0,0.0
CUST103321,0,0.0
CUST106349,0,0.0
CUST100423,0,0.0
CUST101291,1,2926.55
CUST108408,1,4214.61
CUST103833,0,0.0
CUST103029,0,0.0
CUST103414,0,0.0
CUST101170,0,0.0
CUST102606,1,5954.5
CUST108589,0,0.0
CUST109920,0,0.0
CUST107908,0,0.0
CUST100535,0,0.0
CUST108298,0,0.0
CUST104175,0,0.0
CUST104725,0,0.0
CUST101832,0,0.0
CUST109609,0,0.0
CUST105537,0,0.0
CUST109183,0,0.0
CUST106610,0,0.0
CUST108260,0,0.0
CUST107525,0,0.0
CUST100965,0,0.0
CUST109224,0,0.0
CUST103869,1,3668.99
CUST106257,0,0.0
CUST109086,0,0.0
CUST103974,0,0.0
CUST108287,1,3445.28
CUST104430,0,0.0
CUST109697,0,0.0
CUST100159,0,0.0
CUST104094,1,2810.33
CUST100576,1,3108.62
CUST107812,0,0.0
CUST101727,0,0.0
CUST100977,0,0.0
CUST101301,0,0.0
CUST106834,0,0.0
CUST101899,0,0.0
CUST106782,0,0.0
CUST108339,0,0.0
CUST101673,0,0.0
CUST109260,0,0.0
CUST107830,0,0.0
CUST101654,0,0.0
CUST100967,1,95.0
CUST108104,0,0.0
CUST106998,0,0.0
CUST100892,0,0.0
CUST103169,1,1098.66
CUST109458,0,0.0
CUST107086,0,0.0
CUST103517,1,3564.15
CUST106728,1,95.0
CUST103737,0,0.0
CUST100677,1,95.0
CUST105231,0,0.0
CUST106236,0,0.0
CUST107560,0,0.0
CUST105880,0,0.0
CUST107619,1,95.0
CUST100072,1,4503.67
CUST102866,0,0.0
CUST101728,0,0.0
CUST104492,0,0.0
CUST106040,0,0.0
CUST106571,0,0.0
CUST106120,0,0.0
CUST103322,0,0.0
CUST105891,0,0.0
CUST104746,0,0.0
CUST103886,0,0.0
CUST101742,0,0.0
CUST103218,0,0.0
CUST109253,1,4029.52
CUST109618,0,0.0
CUST105406,0,0.0
CUST108165,1,2683.52
CUST109531,0,0.0
CUST108953,0,0.0
CUST103971,0,0.0
CUST100127,0,0.0
CUST101549,0,0.0
CUST103386,0,0.0
CUST107814,0,0.0
CUST100029,0,0.0
CUST103280,0,0.0
CUST109418,0,0.0
CUST103017,0,0.0
CUST101338,0,0.0
CUST102359,1,2448.55
CUST104197,1,3400.74
CUST100134,1,3828.62
CUST107241,1,136.0
CUST104646,0,0.0
CUST101115,1,6146.3
CUST107999,1,1534.63
CUST103972,0,0.0
CUST105631,0,0.0
CUST107077,0,0.0
CUST108205,1,5462.04
CUST106897,0,0.0
CUST109524,0,0.0
CUST102295,0,0.0
CUST109151,0,0.0
CUST104113,0,0.0
CUST108118,0,0.0
CUST107903,0,0.0
CUST106268,0,0.0
CUST102057,0,0.0
CUST104291,0,0.0
CUST101404,0,0.0
CUST104694,0,0.0
CUST104940,1,5977.62
CUST104165,0,0.0
CUST109218,0,0.0
CUST101819,0,0.0
CUST106461,0,0.0
CUST107568,0,0.0
CUST109870,0,0.0
CUST102031,0,0.0
CUST104295,0,0.0
CUST108166,1,3439.55
CUST102292,0,0.0
CUST103167,0,0.0
CUST100933,0,0.0
CUST103499,1,4918.05
CUST100264,1,177.0
CUST101767,1,662.28
CUST107352,0,0.0
CUST101176,1,136.0
CUST107443,0,0.0
CUST102769,0,0.0
CUST105186,0,0.0
CUST108595,0,0.0
CUST108179,0,0.0
CUST104347,0,0.0
CUST105463,0,0.0
CUST100732,1,1823.36
CUST101897,0,0.0
CUST109081,0,0.0
CUST100090,0,0.0
CUST106907,0,0.0
CUST104431,0,0.0
CUST104083,1,220.03
CUST102309,0,0.0
CUST102947,0,0.0
CUST108153,0,0.0
CUST102496,0,0.0
CUST107343,1,3152.65
CUST102815,0,0.0
CUST109189,0,0.0
CUST109750,0,0.0
CUST102731,0,0.0
CUST101274,1,95.0
CUST109269,0,0.0
CUST104223,0,0.0
CUST101614,0,0.0
CUST109882,0,0.0
CUST101987,0,0.0
CUST101414,0,0.0
CUST105511,0,0.0
CUST103911,0,0.0
CUST104339,0,0.0
CUST100774,0,0.0
CUST107616,1,3088.49
CUST108368,0,0.0
CUST103487,0,0.0
CUST103042,0,0.0
CUST101547,0,0.0
CUST103731,0,0.0
CUST109312,0,0.0
CUST100622,0,0.0
CUST107366,1,865.27
CUST107185,0,0.0
CUST102644,0,0.0
CUST105573,1,3684.29
CUST106324,0,0.0
CUST109616,0,0.0
CUST106494,0,0.0
CUST102547,0,0.0
CUST100887,0,0.0
CUST107305,0,0.0
CUST109886,1,2324.96
CUST106127,0,0.0
CUST102312,0,0.0
CUST103028,0,0.0
CUST103206,0,0.0
CUST101307,0,0.0
CUST109657,0,0.0
CUST107597,0,0.0
CUST107768,0,0.0
CUST103201,0,0.0
CUST106171,0,0.0
CUST108203,1,95.0
CUST103828,0,0.0
CUST107240,0,0.0
CUST101032,0,0.0
CUST102136,0,0.0
CUST107899,1,95.0
CUST109564,0,0.0
CUST107745,0,0.0
CUST102065,0,0.0
CUST100157,0,0.0
CUST101846,0,0.0
CUST105087,0,0.0
CUST100825,0,0.0
CUST107085,0,0.0
CUST100963,0,0.0
CUST103948,0,0.0
CUST105214,1,2472.45
CUST104284,0,0.0
CUST103053,0,0.0
CUST107022,0,0.0
CUST105304,0,0.0
CUST100541,1,95.0
CUST103695,0,0.0
CUST105899,0,0.0
CUST104798,0,0.0
CUST100609,0,0.0
CUST102411,0,0.0
CUST103660,0,0.0
CUST102390,0,0.0
CUST103332,0,0.0
CUST109725,0,0.0
CUST100153,0,0.0
CUST106235,0,0.0
CUST102305,0,0.0
CUST101300,0,0.0
CUST103763,1,8090.84
CUST102067,0,0.0
CUST100530,1,95.0
CUST108293,0,0.0
CUST108429,1,2392.55
CUST108316,0,0.0
CUST101646,1,136.0
CUST102206,0,0.0
CUST100690,0,0.0
CUST102457,1,136.0
CUST103483,0,0.0
CUST106203,0,0.0
CUST105422,0,0.0
CUST102352,0,0.0
CUST102706,1,5594.24
CUST102052,0,0.0
CUST100020,0,0.0
CUST101048,0,0.0
CUST103294,1,12875.77
CUST101407,0,0.0
CUST100447,0,0.0
CUST105187,0,0.0
CUST102638,0,0.0
CUST106740,0,0.0
CUST102701,0,0.0
CUST105683,0,0.0
CUST107295,0,0.0
CUST106101,0,0.0
CUST102409,0,0.0
CUST106725,0,0.0
CUST103979,0,0.0
CUST107012,0,0.0
CUST102651,1,4814.63
CUST101240,0,0.0
CUST100283,0,0.0
CUST107872,0,0.0
CUST102716,0,0.0
CUST108393,0,0.0
CUST100030,0,0.0
CUST100061,0,0.0
CUST108025,0,0.0
CUST102299,0,0.0
CUST100181,0,0.0
CUST103366,0,0.0
CUST102956,0,0.0
CUST107341,0,0.0
CUST103774,0,0.0
CUST107359,0,0.0
CUST109908,0,0.0
CUST107449,0,0.0
CUST107688,0,0.0
CUST103106,0,0.0
CUST101718,0,0.0
CUST109436,0,0.0
CUST108390,0,0.0
CUST101121,0,0.0
CUST105540,0,0.0
CUST104532,0,0.0
CUST101045,0,0.0
CUST109350,0,0.0
CUST103098,0,0.0
CUST103096,1,136.0
CUST100665,0,0.0
CUST104795,0,0.0
CUST106583,0,0.0
CUST103901,0,0.0
CUST104950,0,0.0
CUST101458,0,0.0
CUST108238,0,0.0
CUST108020,0,0.0
CUST105370,0,0.0
CUST109957,0,0.0
CUST100133,0,0.0
CUST108805,0,0.0
CUST100272,0,0.0
CUST108151,0,0.0
CUST100034,0,0.0
CUST109343,0,0.0
CUST107738,0,0.0
CUST109067,0,0.0
CUST102444,0,0.0
CUST103834,0,0.0
CUST103700,0,0.0
CUST107122,0,0.0
CUST102929,0,0.0
CUST109351,0,0.0
CUST108141,1,2216.14
CUST109178,0,0.0
CUST103191,0,0.0
CUST103748,1,95.0
CUST101188,1,2461.81
CUST104554,1,2528.68
CUST104959,0,0.0
CUST104047,0,0.0
CUST109732,0,0.0
CUST102286,0,0.0
CUST109893,0,0.0
CUST107278,0,0.0
CUST109036,0,0.0
CUST104257,0,0.0
CUST107622,0,0.0
CUST108155,0,0.0
CUST108341,0,0.0
CUST106570,0,0.0
CUST104846,0,0.0
CUST108343,0,0.0
CUST109809,0,0.0
CUST109460,0,0.0
CUST105307,0,0.0
CUST107828,0,0.0
CUST101919,0,0.0
CUST103094,0,0.0
CUST108603,1,7298.98
CUST107790,1,6499.99
CUST100709,0,0.0
CUST108998,0,0.0
CUST103216,1,672.51
CUST104385,0,0.0
CUST106034,0,0.0
CUST107581,0,0.0
CUST105972,0,0.0
CUST100241,0,0.0
CUST102891,1,1935.09
CUST101601,0,0.0
CUST109373,0,0.0
CUST108938,1,95.0
CUST103413,0,0.0
CUST109342,0,0.0
CUST106774,0,0.0
CUST109263,1,95.0
CUST100964,0,0.0
CUST101686,0,0.0
CUST103725,1,136.0
CUST104036,0,0.0
CUST103347,0,0.0
CUST105659,0,0.0
CUST100405,0,0.0
CUST108360,0,0.0
CUST101154,0,0.0
CUST102383,0,0.0
CUST101161,0,0.0
CUST102824,0,0.0
CUST104337,0,0.0
CUST107302,0,0.0
CUST108668,0,0.0
CUST100310,0,0.0
CUST108933,0,0.0
CUST104013,0,0.0
CUST109536,0,0.0
CUST100738,1,5112.55
CUST107770,1,95.0
CUST100179,0,0.0
CUST101455,0,0.0
CUST103662,0,0.0
CUST108072,0,0.0
CUST105414,0,0.0
CUST102158,0,0.0
CUST104803,0,0.0
CUST101565,0,0.0
CUST101360,0,0.0
CUST109779,0,0.0
CUST102412,0,0.0
CUST108501,0,0.0
CUST100106,0,0.0
CUST108856,0,0.0
CUST108223,0,0.0
CUST106207,0,0.0
CUST106452,0,0.0
CUST101952,1,220.06
CUST108617,0,0.0
CUST104233,0,0.0
CUST102719,0,0.0
CUST103334,0,0.0
CUST107959,1,4711.54
CUST105802,0,0.0
CUST100486,0,0.0
CUST109223,0,0.0
CUST101688,0,0.0
CUST107351,0,0.0
CUST109852,0,0.0
CUST103364,0,0.0
CUST106064,0,0.0
CUST100092,0,0.0
CUST105266,0,0.0
CUST108751,0,0.0
CUST105132,0,0.0
CUST103495,1,1406.9
CUST100285,0,0.0
CUST108508,1,5194.01
CUST109298,0,0.0
CUST105431,0,0.0
CUST108124,0,0.0
CUST102818,0,0.0
CUST106900,0,0.0
CUST105614,0,0.0
CUST104500,0,0.0
CUST106632,0,0.0
CUST108753,0,0.0
CUST102091,0,0.0
CUST103209,0,0.0
CUST103345,0,0.0
CUST105928,0,0.0
CUST104327,0,0.0
CUST101545,0,0.0
CUST106588,0,0.0
CUST108291,0,0.0
CUST105586,0,0.0
CUST106188,0,0.0
CUST106388,0,0.0
CUST108268,0,0.0
CUST106426,0,0.0
CUST101294,0,0.0
CUST103949,0,0.0
CUST106932,0,0.0
CUST103368,0,0.0
CUST103382,1,1504.44
CUST106499,0,0.0
CUST105148,0,0.0
CUST100725,0,0.0
CUST100902,0,0.0
CUST103405,0,0.0
CUST108187,0,0.0
CUST104825,0,0.0
CUST103861,0,0.0
CUST101520,0,0.0
CUST108539,0,0.0
CUST100740,0,0.0
CUST108305,0,0.0
CUST106645,0,0.0
CUST109659,0,0.0
CUST102938,0,0.0
CUST106516,0,0.0
CUST106363,0,0.0
CUST106011,0,0.0
CUST109356,0,0.0
CUST106543,1,3213.93
CUST101353,0,0.0
CUST104421,0,0.0
CUST108103,1,749.46
CUST102314,0,0.0
CUST107526,1,4680.86
CUST100412,0,0.0
CUST103961,0,0.0
CUST107226,0,0.0
CUST108117,1,95.0
CUST106908,0,0.0
CUST107128,0,0.0
CUST107980,0,0.0
CUST105837,1,1112.45
CUST101770,1,2519.14
CUST107209,0,0.0
CUST104706,1,2709.1
CUST103789,0,0.0
CUST109568,0,0.0
CUST102475,0,0.0
CUST108570,0,0.0
CUST109875,0,0.0
CUST106968,0,0.0
CUST103801,0,0.0
CUST106745,0,0.0
CUST105258,0,0.0
CUST107562,0,0.0
CUST107572,0,0.0
CUST102044,0,0.0
CUST103075,0,0.0
CUST101189,1,2089.99
CUST100909,1,136.0
CUST109344,0,0.0
CUST109403,0,0.0
CUST106527,0,0.0
CUST105881,0,0.0
CUST100780,0,0.0
CUST103175,0,0.0
CUST101184,0,0.0
CUST106149,0,0.0
CUST102469,0,0.0
CUST104626,0,0.0
CUST105315,0,0.0
CUST109248,1,1633.14
CUST101086,0,0.0
CUST101263,1,2991.61
CUST109840,0,0.0
CUST101332,0,0.0
CUST108247,0,0.0
CUST103691,0,0.0
CUST106418,1,7823.39
CUST104334,0,0.0
CUST102984,0,0.0
CUST103985,0,0.0
CUST109612,0,0.0
CUST105452,0,0.0
CUST102306,0,0.0
CUST109649,0,0.0
CUST102574,0,0.0
CUST105813,0,0.0
CUST105081,1,888.3
CUST104142,0,0.0
CUST108361,0,0.0
CUST107200,0,0.0
CUST100562,0,0.0
CUST107609,0,0.0
CUST105694,1,7915.36
CUST100730,0,0.0
CUST106984,0,0.0
CUST101550,0,0.0
CUST104864,0,0.0
CUST102087,0,0.0
CUST107685,0,0.0
CUST101955,0,0.0
CUST101326,0,0.0
CUST100503,0,0.0
CUST105211,0,0.0
CUST103847,0,0.0
